country,port_name,locode
Germany,Minden,DEMID
Germany,Minden,DEMID
Germany,Minden,DEMID
Germany,Minden,DEMID
Germany,Minden,DEMID
Germany,Minden,DEMID
Germany,Minden,DEMID
Germany,Minden,DEMID
Germany,Minden,DEMID
Germany,Minden,DEMID
Germany,Minden,DEMID
Japan,"Miyazaki, Miyazaki",JPKMI
Japan,"Miyazaki, Miyazaki",JPKMI
Japan,"Miyazaki, Miyazaki",JPKMI
Japan,"Miyazaki, Miyazaki",JPKMI
Japan,"Miyazaki, Miyazaki",JPKMI
Japan,"Miyazaki, Miyazaki",JPKMI
Japan,"Miyazaki, Miyazaki",JPKMI
Japan,"Miyazaki, Miyazaki",JPKMI
Japan,"Miyazaki, Miyazaki",JPKMI
Japan,"Miyazaki, Miyazaki",JPKMI
Japan,"Miyazaki, Miyazaki",JPKMI
Japan,"Miyazaki, Miyazaki",JPKMI
Japan,"Miyazaki, Miyazaki",JPKMI
Japan,"Miyazaki, Miyazaki",JPKMI
Japan,"Miyazaki, Miyazaki",JPKMI
Japan,"Miyazaki, Miyazaki",JPKMI
Japan,"Miyazaki, Miyazaki",JPKMI
Japan,"Miyazaki, Miyazaki",JPKMI
Japan,"Miyazaki, Miyazaki",JPKMI
Japan,"Miyazaki, Miyazaki",JPKMI
Korea,Mokpo,KRMOK
Korea,Mokpo,KRMOK
Korea,Mokpo,KRMOK
Korea,Mokpo,KRMOK
Korea,Mokpo,KRMOK
Korea,Mokpo,KRMOK
Korea,Mokpo,KRMOK
Korea,Mokpo,KRMOK
Korea,Mokpo,KRMOK
Korea,Mokpo,KRMOK
Korea,Mokpo,KRMOK
Korea,Mokpo,KRMOK
Korea,Mokpo,KRMOK
Korea,Mokpo,KRMOK
Korea,Mokpo,KRMOK
Korea,Mokpo,KRMOK
Korea,Mokpo,KRMOK
Korea,Mokpo,KRMOK
Korea,Mokpo,KRMOK
Korea,Mokpo,KRMOK
United States (USA),Monroe,USMOI
United States (USA),Monroe,USMOI
United States (USA),Monroe,USMOI
United States (USA),Monroe,USMOI
United States (USA),Monroe,USMOI
United States (USA),Monroe,USMOI
United States (USA),Monroe,USMOI
United States (USA),Monroe,USMOI
United States (USA),Monroe,USMOI
United States (USA),Monroe,USMOI
United States (USA),Monroe,USMOI
United States (USA),Monroe,USMOI
United States (USA),Monroe,USMOI
United States (USA),Monroe,USMOI
United States (USA),Monroe,USMOI
United States (USA),Monroe,USMOI
United States (USA),Monroe,USMOI
United States (USA),Monroe,USMOI
United States (USA),Monroe,USMOI
United States (USA),Monroe,USMOI
Madagascar,Morondava,MGMOQ
Madagascar,Morondava,MGMOQ
Madagascar,Morondava,MGMOQ
Madagascar,Morondava,MGMOQ
Madagascar,Morondava,MGMOQ
Madagascar,Morondava,MGMOQ
Madagascar,Morondava,MGMOQ
Madagascar,Morondava,MGMOQ
Madagascar,Morondava,MGMOQ
Madagascar,Morondava,MGMOQ
Madagascar,Morondava,MGMOQ
Madagascar,Morondava,MGMOQ
Madagascar,Morondava,MGMOQ
Madagascar,Morondava,MGMOQ
Madagascar,Morondava,MGMOQ
Madagascar,Morondava,MGMOQ
Madagascar,Morondava,MGMOQ
Madagascar,Morondava,MGMOQ
Madagascar,Morondava,MGMOQ
Madagascar,Morondava,MGMOQ
United Kingdom (UK),Mousehole,GBMSH
United Kingdom (UK),Mousehole,GBMSH
United Kingdom (UK),Mousehole,GBMSH
United Kingdom (UK),Mousehole,GBMSH
United Kingdom (UK),Mousehole,GBMSH
United Kingdom (UK),Mousehole,GBMSH
United Kingdom (UK),Mousehole,GBMSH
United Kingdom (UK),Mousehole,GBMSH
United Kingdom (UK),Mousehole,GBMSH
United Kingdom (UK),Mousehole,GBMSH
United Kingdom (UK),Mousehole,GBMSH
United Kingdom (UK),Mousehole,GBMSH
United Kingdom (UK),Mousehole,GBMSH
United Kingdom (UK),Mousehole,GBMSH
United Kingdom (UK),Mousehole,GBMSH
United Kingdom (UK),Mousehole,GBMSH
United Kingdom (UK),Mousehole,GBMSH
United Kingdom (UK),Mousehole,GBMSH
United Kingdom (UK),Mousehole,GBMSH
United Kingdom (UK),Mousehole,GBMSH
Estonia,Munalaiu,EEMUN
Estonia,Munalaiu,EEMUN
Estonia,Munalaiu,EEMUN
Estonia,Munalaiu,EEMUN
Estonia,Munalaiu,EEMUN
Estonia,Munalaiu,EEMUN
Estonia,Munalaiu,EEMUN
Estonia,Munalaiu,EEMUN
Estonia,Munalaiu,EEMUN
Estonia,Munalaiu,EEMUN
Estonia,Munalaiu,EEMUN
Estonia,Munalaiu,EEMUN
Estonia,Munalaiu,EEMUN
Estonia,Munalaiu,EEMUN
Estonia,Munalaiu,EEMUN
Estonia,Munalaiu,EEMUN
Estonia,Munalaiu,EEMUN
Estonia,Munalaiu,EEMUN
Estonia,Munalaiu,EEMUN
Estonia,Munalaiu,EEMUN
Finland,Mustola,FIMUS
Finland,Mustola,FIMUS
Finland,Mustola,FIMUS
Finland,Mustola,FIMUS
Finland,Mustola,FIMUS
Finland,Mustola,FIMUS
Finland,Mustola,FIMUS
Finland,Mustola,FIMUS
Finland,Mustola,FIMUS
Finland,Mustola,FIMUS
Finland,Mustola,FIMUS
Finland,Mustola,FIMUS
Finland,Mustola,FIMUS
Finland,Mustola,FIMUS
Finland,Mustola,FIMUS
Finland,Mustola,FIMUS
Finland,Mustola,FIMUS
Finland,Mustola,FIMUS
Finland,Mustola,FIMUS
Finland,Mustola,FIMUS
Japan,"Nagahama, Ehime",JPNGH
Japan,"Nagahama, Ehime",JPNGH
Japan,"Nagahama, Ehime",JPNGH
Japan,"Nagahama, Ehime",JPNGH
Japan,"Nagahama, Ehime",JPNGH
Japan,"Nagahama, Ehime",JPNGH
Japan,"Nagahama, Ehime",JPNGH
Japan,"Nagahama, Ehime",JPNGH
Japan,"Nagahama, Ehime",JPNGH
Japan,"Nagahama, Ehime",JPNGH
Japan,"Nagahama, Ehime",JPNGH
Japan,"Nagahama, Ehime",JPNGH
Japan,"Nagahama, Ehime",JPNGH
Japan,"Nagahama, Ehime",JPNGH
Japan,"Nagahama, Ehime",JPNGH
Japan,"Nagahama, Ehime",JPNGH
Japan,"Nagahama, Ehime",JPNGH
Japan,"Nagahama, Ehime",JPNGH
Japan,"Nagahama, Ehime",JPNGH
Japan,"Nagahama, Ehime",JPNGH
Japan,"Nakama, Kagoshima",JPNKL
Japan,"Nakama, Kagoshima",JPNKL
Japan,"Nakama, Kagoshima",JPNKL
Japan,"Nakama, Kagoshima",JPNKL
Japan,"Nakama, Kagoshima",JPNKL
Japan,"Nakama, Kagoshima",JPNKL
Japan,"Nakama, Kagoshima",JPNKL
Japan,"Nakama, Kagoshima",JPNKL
Japan,"Nakama, Kagoshima",JPNKL
Japan,"Nakama, Kagoshima",JPNKL
Japan,"Nakama, Kagoshima",JPNKL
Japan,"Nakama, Kagoshima",JPNKL
Japan,"Nakama, Kagoshima",JPNKL
Japan,"Nakama, Kagoshima",JPNKL
Japan,"Nakama, Kagoshima",JPNKL
Japan,"Nakama, Kagoshima",JPNKL
Japan,"Nakama, Kagoshima",JPNKL
Japan,"Nakama, Kagoshima",JPNKL
Japan,"Nakama, Kagoshima",JPNKL
Japan,"Nakama, Kagoshima",JPNKL
China,Nansha,CNNSA
China,Nansha,CNNSA
China,Nansha,CNNSA
China,Nansha,CNNSA
China,Nansha,CNNSA
China,Nansha,CNNSA
China,Nansha,CNNSA
China,Nansha,CNNSA
China,Nansha,CNNSA
China,Nansha,CNNSA
China,Nansha,CNNSA
China,Nansha,CNNSA
China,Nansha,CNNSA
China,Nansha,CNNSA
China,Nansha,CNNSA
China,Nansha,CNNSA
China,Nansha,CNNSA
China,Nansha,CNNSA
China,Nansha,CNNSA
China,Nansha,CNNSA
Nauru,Nauru Island,NRINU
Nauru,Nauru Island,NRINU
Nauru,Nauru Island,NRINU
Nauru,Nauru Island,NRINU
Nauru,Nauru Island,NRINU
Nauru,Nauru Island,NRINU
Nauru,Nauru Island,NRINU
Nauru,Nauru Island,NRINU
Nauru,Nauru Island,NRINU
Nauru,Nauru Island,NRINU
Nauru,Nauru Island,NRINU
Nauru,Nauru Island,NRINU
Nauru,Nauru Island,NRINU
Nauru,Nauru Island,NRINU
Nauru,Nauru Island,NRINU
Nauru,Nauru Island,NRINU
Nauru,Nauru Island,NRINU
Nauru,Nauru Island,NRINU
Nauru,Nauru Island,NRINU
Nauru,Nauru Island,NRINU
Turkey,Nemrut,TRNEM
Turkey,Nemrut,TRNEM
Turkey,Nemrut,TRNEM
Turkey,Nemrut,TRNEM
Turkey,Nemrut,TRNEM
Turkey,Nemrut,TRNEM
Turkey,Nemrut,TRNEM
Turkey,Nemrut,TRNEM
Turkey,Nemrut,TRNEM
Turkey,Nemrut,TRNEM
Turkey,Nemrut,TRNEM
Turkey,Nemrut,TRNEM
Turkey,Nemrut,TRNEM
Turkey,Nemrut,TRNEM
Turkey,Nemrut,TRNEM
Turkey,Nemrut,TRNEM
Turkey,Nemrut,TRNEM
Turkey,Nemrut,TRNEM
Turkey,Nemrut,TRNEM
Turkey,Nemrut,TRNEM
United States (USA),New Orleans,USMSY
United States (USA),New Orleans,USMSY
United States (USA),New Orleans,USMSY
United States (USA),New Orleans,USMSY
United States (USA),New Orleans,USMSY
United States (USA),New Orleans,USMSY
United States (USA),New Orleans,USMSY
United States (USA),New Orleans,USMSY
United States (USA),New Orleans,USMSY
United States (USA),New Orleans,USMSY
United States (USA),New Orleans,USMSY
United States (USA),New Orleans,USMSY
United States (USA),New Orleans,USMSY
United States (USA),New Orleans,USMSY
United States (USA),New Orleans,USMSY
United States (USA),New Orleans,USMSY
United States (USA),New Orleans,USMSY
United States (USA),New Orleans,USMSY
United States (USA),New Orleans,USMSY
United States (USA),New Orleans,USMSY
India,Nhava Sheva,INNSA
India,Nhava Sheva,INNSA
India,Nhava Sheva,INNSA
India,Nhava Sheva,INNSA
India,Nhava Sheva,INNSA
India,Nhava Sheva,INNSA
India,Nhava Sheva,INNSA
India,Nhava Sheva,INNSA
India,Nhava Sheva,INNSA
India,Nhava Sheva,INNSA
India,Nhava Sheva,INNSA
India,Nhava Sheva,INNSA
India,Nhava Sheva,INNSA
India,Nhava Sheva,INNSA
India,Nhava Sheva,INNSA
India,Nhava Sheva,INNSA
India,Nhava Sheva,INNSA
India,Nhava Sheva,INNSA
India,Nhava Sheva,INNSA
India,Nhava Sheva,INNSA
Cuba,Niquero,CUNIQ
Cuba,Niquero,CUNIQ
Cuba,Niquero,CUNIQ
Cuba,Niquero,CUNIQ
Cuba,Niquero,CUNIQ
Cuba,Niquero,CUNIQ
Cuba,Niquero,CUNIQ
Cuba,Niquero,CUNIQ
Cuba,Niquero,CUNIQ
Cuba,Niquero,CUNIQ
Cuba,Niquero,CUNIQ
Cuba,Niquero,CUNIQ
Cuba,Niquero,CUNIQ
Cuba,Niquero,CUNIQ
Cuba,Niquero,CUNIQ
Cuba,Niquero,CUNIQ
Cuba,Niquero,CUNIQ
Cuba,Niquero,CUNIQ
Cuba,Niquero,CUNIQ
Cuba,Niquero,CUNIQ
Sweden,Nordmaling,SENOG
Sweden,Nordmaling,SENOG
Sweden,Nordmaling,SENOG
Sweden,Nordmaling,SENOG
Sweden,Nordmaling,SENOG
Sweden,Nordmaling,SENOG
Sweden,Nordmaling,SENOG
Sweden,Nordmaling,SENOG
Sweden,Nordmaling,SENOG
Sweden,Nordmaling,SENOG
Sweden,Nordmaling,SENOG
Sweden,Nordmaling,SENOG
Sweden,Nordmaling,SENOG
Sweden,Nordmaling,SENOG
Sweden,Nordmaling,SENOG
Sweden,Nordmaling,SENOG
Sweden,Nordmaling,SENOG
Sweden,Nordmaling,SENOG
Sweden,Nordmaling,SENOG
Sweden,Nordmaling,SENOG
United States (USA),Northport,USZZH
United States (USA),Northport,USZZH
United States (USA),Northport,USZZH
United States (USA),Northport,USZZH
United States (USA),Northport,USZZH
United States (USA),Northport,USZZH
United States (USA),Northport,USZZH
United States (USA),Northport,USZZH
United States (USA),Northport,USZZH
United States (USA),Northport,USZZH
United States (USA),Northport,USZZH
United States (USA),Northport,USZZH
United States (USA),Northport,USZZH
United States (USA),Northport,USZZH
United States (USA),Northport,USZZH
United States (USA),Northport,USZZH
United States (USA),Northport,USZZH
United States (USA),Northport,USZZH
United States (USA),Northport,USZZH
United States (USA),Northport,USZZH
Norway,Nyhamna,NONYH
Norway,Nyhamna,NONYH
Norway,Nyhamna,NONYH
Norway,Nyhamna,NONYH
Norway,Nyhamna,NONYH
Norway,Nyhamna,NONYH
Norway,Nyhamna,NONYH
Norway,Nyhamna,NONYH
Norway,Nyhamna,NONYH
Norway,Nyhamna,NONYH
Norway,Nyhamna,NONYH
Norway,Nyhamna,NONYH
Norway,Nyhamna,NONYH
Norway,Nyhamna,NONYH
Norway,Nyhamna,NONYH
Norway,Nyhamna,NONYH
Norway,Nyhamna,NONYH
Norway,Nyhamna,NONYH
Norway,Nyhamna,NONYH
Norway,Nyhamna,NONYH
Canada,Ocean Falls,CAOFA
Canada,Ocean Falls,CAOFA
Canada,Ocean Falls,CAOFA
Canada,Ocean Falls,CAOFA
Canada,Ocean Falls,CAOFA
Canada,Ocean Falls,CAOFA
Canada,Ocean Falls,CAOFA
Canada,Ocean Falls,CAOFA
Canada,Ocean Falls,CAOFA
Canada,Ocean Falls,CAOFA
Canada,Ocean Falls,CAOFA
Canada,Ocean Falls,CAOFA
Canada,Ocean Falls,CAOFA
Canada,Ocean Falls,CAOFA
Canada,Ocean Falls,CAOFA
Canada,Ocean Falls,CAOFA
Canada,Ocean Falls,CAOFA
Canada,Ocean Falls,CAOFA
Canada,Ocean Falls,CAOFA
Canada,Ocean Falls,CAOFA
Japan,"Ohshima, Ehime",JPOSI
Japan,"Ohshima, Ehime",JPOSI
Japan,"Ohshima, Ehime",JPOSI
Japan,"Ohshima, Ehime",JPOSI
Japan,"Ohshima, Ehime",JPOSI
Japan,"Ohshima, Ehime",JPOSI
Japan,"Ohshima, Ehime",JPOSI
Japan,"Ohshima, Ehime",JPOSI
Japan,"Ohshima, Ehime",JPOSI
Japan,"Ohshima, Ehime",JPOSI
Japan,"Ohshima, Ehime",JPOSI
Japan,"Ohshima, Ehime",JPOSI
Japan,"Ohshima, Ehime",JPOSI
Japan,"Ohshima, Ehime",JPOSI
Japan,"Ohshima, Ehime",JPOSI
Japan,"Ohshima, Ehime",JPOSI
Japan,"Ohshima, Ehime",JPOSI
Japan,"Ohshima, Ehime",JPOSI
Japan,"Ohshima, Ehime",JPOSI
Japan,"Ohshima, Ehime",JPOSI
Iceland,Olafsvik,ISOLV
Iceland,Olafsvik,ISOLV
Iceland,Olafsvik,ISOLV
Iceland,Olafsvik,ISOLV
Iceland,Olafsvik,ISOLV
Iceland,Olafsvik,ISOLV
Iceland,Olafsvik,ISOLV
Iceland,Olafsvik,ISOLV
Iceland,Olafsvik,ISOLV
Iceland,Olafsvik,ISOLV
Iceland,Olafsvik,ISOLV
Iceland,Olafsvik,ISOLV
Iceland,Olafsvik,ISOLV
Iceland,Olafsvik,ISOLV
Iceland,Olafsvik,ISOLV
Iceland,Olafsvik,ISOLV
Iceland,Olafsvik,ISOLV
Iceland,Olafsvik,ISOLV
Iceland,Olafsvik,ISOLV
Iceland,Olafsvik,ISOLV
Japan,Omon,JPOMN
Japan,Omon,JPOMN
Japan,Omon,JPOMN
Japan,Omon,JPOMN
Japan,Omon,JPOMN
Japan,Omon,JPOMN
Japan,Omon,JPOMN
Japan,Omon,JPOMN
Japan,Omon,JPOMN
Japan,Omon,JPOMN
Japan,Omon,JPOMN
Japan,Omon,JPOMN
Japan,Omon,JPOMN
Japan,Omon,JPOMN
Japan,Omon,JPOMN
Japan,Omon,JPOMN
Japan,Omon,JPOMN
Japan,Omon,JPOMN
Japan,Omon,JPOMN
Japan,Omon,JPOMN
New Zealand,Opua,NZOPX
New Zealand,Opua,NZOPX
New Zealand,Opua,NZOPX
New Zealand,Opua,NZOPX
New Zealand,Opua,NZOPX
New Zealand,Opua,NZOPX
New Zealand,Opua,NZOPX
New Zealand,Opua,NZOPX
New Zealand,Opua,NZOPX
New Zealand,Opua,NZOPX
New Zealand,Opua,NZOPX
New Zealand,Opua,NZOPX
New Zealand,Opua,NZOPX
New Zealand,Opua,NZOPX
New Zealand,Opua,NZOPX
New Zealand,Opua,NZOPX
New Zealand,Opua,NZOPX
New Zealand,Opua,NZOPX
New Zealand,Opua,NZOPX
New Zealand,Opua,NZOPX
Sweden,Ornskoldsvik,SEOER
Sweden,Ornskoldsvik,SEOER
Sweden,Ornskoldsvik,SEOER
Sweden,Ornskoldsvik,SEOER
Sweden,Ornskoldsvik,SEOER
Sweden,Ornskoldsvik,SEOER
Sweden,Ornskoldsvik,SEOER
Sweden,Ornskoldsvik,SEOER
Sweden,Ornskoldsvik,SEOER
Sweden,Ornskoldsvik,SEOER
Sweden,Ornskoldsvik,SEOER
Sweden,Ornskoldsvik,SEOER
Sweden,Ornskoldsvik,SEOER
Sweden,Ornskoldsvik,SEOER
Sweden,Ornskoldsvik,SEOER
Sweden,Ornskoldsvik,SEOER
Sweden,Ornskoldsvik,SEOER
Sweden,Ornskoldsvik,SEOER
Sweden,Ornskoldsvik,SEOER
Sweden,Ornskoldsvik,SEOER
United States (USA),Ostrica,USOST
United States (USA),Ostrica,USOST
United States (USA),Ostrica,USOST
United States (USA),Ostrica,USOST
United States (USA),Ostrica,USOST
United States (USA),Ostrica,USOST
United States (USA),Ostrica,USOST
United States (USA),Ostrica,USOST
United States (USA),Ostrica,USOST
United States (USA),Ostrica,USOST
United States (USA),Ostrica,USOST
United States (USA),Ostrica,USOST
United States (USA),Ostrica,USOST
United States (USA),Ostrica,USOST
United States (USA),Ostrica,USOST
United States (USA),Ostrica,USOST
United States (USA),Ostrica,USOST
United States (USA),Ostrica,USOST
United States (USA),Ostrica,USOST
United States (USA),Ostrica,USOST
Sweden,Oxelosund,SEOXE
Sweden,Oxelosund,SEOXE
Sweden,Oxelosund,SEOXE
Sweden,Oxelosund,SEOXE
Sweden,Oxelosund,SEOXE
Sweden,Oxelosund,SEOXE
Sweden,Oxelosund,SEOXE
Sweden,Oxelosund,SEOXE
Sweden,Oxelosund,SEOXE
Sweden,Oxelosund,SEOXE
Sweden,Oxelosund,SEOXE
Sweden,Oxelosund,SEOXE
Sweden,Oxelosund,SEOXE
Sweden,Oxelosund,SEOXE
Sweden,Oxelosund,SEOXE
Sweden,Oxelosund,SEOXE
Sweden,Oxelosund,SEOXE
Sweden,Oxelosund,SEOXE
Sweden,Oxelosund,SEOXE
Sweden,Oxelosund,SEOXE
Indonesia,"Palapo, Sulawesi",IDPPO
Indonesia,"Palapo, Sulawesi",IDPPO
Indonesia,"Palapo, Sulawesi",IDPPO
Indonesia,"Palapo, Sulawesi",IDPPO
Indonesia,"Palapo, Sulawesi",IDPPO
Indonesia,"Palapo, Sulawesi",IDPPO
Indonesia,"Palapo, Sulawesi",IDPPO
Indonesia,"Palapo, Sulawesi",IDPPO
Indonesia,"Palapo, Sulawesi",IDPPO
Indonesia,"Palapo, Sulawesi",IDPPO
Indonesia,"Palapo, Sulawesi",IDPPO
Indonesia,"Palapo, Sulawesi",IDPPO
Indonesia,"Palapo, Sulawesi",IDPPO
Indonesia,"Palapo, Sulawesi",IDPPO
Indonesia,"Palapo, Sulawesi",IDPPO
Indonesia,"Palapo, Sulawesi",IDPPO
Indonesia,"Palapo, Sulawesi",IDPPO
Indonesia,"Palapo, Sulawesi",IDPPO
Indonesia,"Palapo, Sulawesi",IDPPO
Indonesia,"Palapo, Sulawesi",IDPPO
Panama,Panama Canal,PAPCN
Panama,Panama Canal,PAPCN
Panama,Panama Canal,PAPCN
Panama,Panama Canal,PAPCN
Panama,Panama Canal,PAPCN
Panama,Panama Canal,PAPCN
Panama,Panama Canal,PAPCN
Panama,Panama Canal,PAPCN
Panama,Panama Canal,PAPCN
Panama,Panama Canal,PAPCN
Panama,Panama Canal,PAPCN
Panama,Panama Canal,PAPCN
Panama,Panama Canal,PAPCN
Panama,Panama Canal,PAPCN
Panama,Panama Canal,PAPCN
Panama,Panama Canal,PAPCN
Panama,Panama Canal,PAPCN
Panama,Panama Canal,PAPCN
Panama,Panama Canal,PAPCN
Panama,Panama Canal,PAPCN
India,Paradip Garh,INPRT
India,Paradip Garh,INPRT
India,Paradip Garh,INPRT
India,Paradip Garh,INPRT
India,Paradip Garh,INPRT
India,Paradip Garh,INPRT
India,Paradip Garh,INPRT
India,Paradip Garh,INPRT
India,Paradip Garh,INPRT
India,Paradip Garh,INPRT
India,Paradip Garh,INPRT
India,Paradip Garh,INPRT
India,Paradip Garh,INPRT
India,Paradip Garh,INPRT
India,Paradip Garh,INPRT
India,Paradip Garh,INPRT
India,Paradip Garh,INPRT
India,Paradip Garh,INPRT
India,Paradip Garh,INPRT
India,Paradip Garh,INPRT
Canada,Paspebiac,CAPAS
Canada,Paspebiac,CAPAS
Canada,Paspebiac,CAPAS
Canada,Paspebiac,CAPAS
Canada,Paspebiac,CAPAS
Canada,Paspebiac,CAPAS
Canada,Paspebiac,CAPAS
Canada,Paspebiac,CAPAS
Canada,Paspebiac,CAPAS
Canada,Paspebiac,CAPAS
Canada,Paspebiac,CAPAS
Canada,Paspebiac,CAPAS
Canada,Paspebiac,CAPAS
Canada,Paspebiac,CAPAS
Canada,Paspebiac,CAPAS
Canada,Paspebiac,CAPAS
Canada,Paspebiac,CAPAS
Canada,Paspebiac,CAPAS
Canada,Paspebiac,CAPAS
Canada,Paspebiac,CAPAS
Isle of Man,Peel,IMPEL
Isle of Man,Peel,IMPEL
Isle of Man,Peel,IMPEL
Isle of Man,Peel,IMPEL
Isle of Man,Peel,IMPEL
Isle of Man,Peel,IMPEL
Isle of Man,Peel,IMPEL
Isle of Man,Peel,IMPEL
Isle of Man,Peel,IMPEL
Isle of Man,Peel,IMPEL
Isle of Man,Peel,IMPEL
Isle of Man,Peel,IMPEL
Isle of Man,Peel,IMPEL
Isle of Man,Peel,IMPEL
Isle of Man,Peel,IMPEL
Isle of Man,Peel,IMPEL
Isle of Man,Peel,IMPEL
Isle of Man,Peel,IMPEL
Isle of Man,Peel,IMPEL
Isle of Man,Peel,IMPEL
United Kingdom (UK),Penryn,GBPRY
United Kingdom (UK),Penryn,GBPRY
United Kingdom (UK),Penryn,GBPRY
United Kingdom (UK),Penryn,GBPRY
United Kingdom (UK),Penryn,GBPRY
United Kingdom (UK),Penryn,GBPRY
United Kingdom (UK),Penryn,GBPRY
United Kingdom (UK),Penryn,GBPRY
United Kingdom (UK),Penryn,GBPRY
United Kingdom (UK),Penryn,GBPRY
United Kingdom (UK),Penryn,GBPRY
United Kingdom (UK),Penryn,GBPRY
United Kingdom (UK),Penryn,GBPRY
United Kingdom (UK),Penryn,GBPRY
United Kingdom (UK),Penryn,GBPRY
United Kingdom (UK),Penryn,GBPRY
United Kingdom (UK),Penryn,GBPRY
United Kingdom (UK),Penryn,GBPRY
United Kingdom (UK),Penryn,GBPRY
United Kingdom (UK),Penryn,GBPRY
United States (USA),Philadelphia,USPHL
United States (USA),Philadelphia,USPHL
United States (USA),Philadelphia,USPHL
United States (USA),Philadelphia,USPHL
United States (USA),Philadelphia,USPHL
United States (USA),Philadelphia,USPHL
United States (USA),Philadelphia,USPHL
United States (USA),Philadelphia,USPHL
United States (USA),Philadelphia,USPHL
United States (USA),Philadelphia,USPHL
United States (USA),Philadelphia,USPHL
United States (USA),Philadelphia,USPHL
United States (USA),Philadelphia,USPHL
United States (USA),Philadelphia,USPHL
United States (USA),Philadelphia,USPHL
United States (USA),Philadelphia,USPHL
United States (USA),Philadelphia,USPHL
United States (USA),Philadelphia,USPHL
United States (USA),Philadelphia,USPHL
United States (USA),Philadelphia,USPHL
Sweden,Pitea,SEPIT
Sweden,Pitea,SEPIT
Sweden,Pitea,SEPIT
Sweden,Pitea,SEPIT
Sweden,Pitea,SEPIT
Sweden,Pitea,SEPIT
Sweden,Pitea,SEPIT
Sweden,Pitea,SEPIT
Sweden,Pitea,SEPIT
Sweden,Pitea,SEPIT
Sweden,Pitea,SEPIT
Sweden,Pitea,SEPIT
Sweden,Pitea,SEPIT
Sweden,Pitea,SEPIT
Sweden,Pitea,SEPIT
Sweden,Pitea,SEPIT
Sweden,Pitea,SEPIT
Sweden,Pitea,SEPIT
Sweden,Pitea,SEPIT
Sweden,Pitea,SEPIT
United States (USA),Point Comfort,USPCR
United States (USA),Point Comfort,USPCR
United States (USA),Point Comfort,USPCR
United States (USA),Point Comfort,USPCR
United States (USA),Point Comfort,USPCR
United States (USA),Point Comfort,USPCR
United States (USA),Point Comfort,USPCR
United States (USA),Point Comfort,USPCR
United States (USA),Point Comfort,USPCR
United States (USA),Point Comfort,USPCR
United States (USA),Point Comfort,USPCR
United States (USA),Point Comfort,USPCR
United States (USA),Point Comfort,USPCR
United States (USA),Point Comfort,USPCR
United States (USA),Point Comfort,USPCR
United States (USA),Point Comfort,USPCR
United States (USA),Point Comfort,USPCR
United States (USA),Point Comfort,USPCR
United States (USA),Point Comfort,USPCR
United States (USA),Point Comfort,USPCR
Indonesia,"Pomalaa, Sulawesi",IDPUM
Indonesia,"Pomalaa, Sulawesi",IDPUM
Indonesia,"Pomalaa, Sulawesi",IDPUM
Indonesia,"Pomalaa, Sulawesi",IDPUM
Indonesia,"Pomalaa, Sulawesi",IDPUM
Indonesia,"Pomalaa, Sulawesi",IDPUM
Indonesia,"Pomalaa, Sulawesi",IDPUM
Indonesia,"Pomalaa, Sulawesi",IDPUM
Indonesia,"Pomalaa, Sulawesi",IDPUM
Indonesia,"Pomalaa, Sulawesi",IDPUM
Indonesia,"Pomalaa, Sulawesi",IDPUM
Indonesia,"Pomalaa, Sulawesi",IDPUM
Indonesia,"Pomalaa, Sulawesi",IDPUM
Indonesia,"Pomalaa, Sulawesi",IDPUM
Indonesia,"Pomalaa, Sulawesi",IDPUM
Indonesia,"Pomalaa, Sulawesi",IDPUM
Indonesia,"Pomalaa, Sulawesi",IDPUM
Indonesia,"Pomalaa, Sulawesi",IDPUM
Indonesia,"Pomalaa, Sulawesi",IDPUM
Indonesia,"Pomalaa, Sulawesi",IDPUM
Greece,Poros Trizinias,GRPTR
Greece,Poros Trizinias,GRPTR
Greece,Poros Trizinias,GRPTR
Greece,Poros Trizinias,GRPTR
Greece,Poros Trizinias,GRPTR
Greece,Poros Trizinias,GRPTR
Greece,Poros Trizinias,GRPTR
Greece,Poros Trizinias,GRPTR
Greece,Poros Trizinias,GRPTR
Greece,Poros Trizinias,GRPTR
Greece,Poros Trizinias,GRPTR
Greece,Poros Trizinias,GRPTR
Greece,Poros Trizinias,GRPTR
Greece,Poros Trizinias,GRPTR
Greece,Poros Trizinias,GRPTR
Greece,Poros Trizinias,GRPTR
Greece,Poros Trizinias,GRPTR
Greece,Poros Trizinias,GRPTR
Greece,Poros Trizinias,GRPTR
Greece,Poros Trizinias,GRPTR
United States (USA),Port Clinton,USPCN
United States (USA),Port Clinton,USPCN
United States (USA),Port Clinton,USPCN
United States (USA),Port Clinton,USPCN
United States (USA),Port Clinton,USPCN
United States (USA),Port Clinton,USPCN
United States (USA),Port Clinton,USPCN
United States (USA),Port Clinton,USPCN
United States (USA),Port Clinton,USPCN
United States (USA),Port Clinton,USPCN
United States (USA),Port Clinton,USPCN
United States (USA),Port Clinton,USPCN
United States (USA),Port Clinton,USPCN
United States (USA),Port Clinton,USPCN
United States (USA),Port Clinton,USPCN
United States (USA),Port Clinton,USPCN
United States (USA),Port Clinton,USPCN
United States (USA),Port Clinton,USPCN
United States (USA),Port Clinton,USPCN
United States (USA),Port Clinton,USPCN
United States (USA),Port Hadlock,USABC
United States (USA),Port Hadlock,USABC
